# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 415 Hz
# Recording started at: 2025-09-19 13:28:57.478
time;ωₓ (rad/s);ωᵧ (rad/s);ωᶻ (rad/s);ω_total (rad/s)
22,417890;0,012;0,002;0,008;0,015
22,432864;0,007;0,000;0,009;0,012
22,433173;0,005;-0,004;0,009;0,011
22,445473;0,001;-0,011;0,008;0,014
22,458468;-0,000;-0,015;0,008;0,017
22,472898;-0,002;-0,016;0,009;0,018
22,473219;-0,004;-0,012;0,010;0,016
22,487836;-0,002;-0,009;0,010;0,014
22,502701;0,001;-0,006;0,009;0,011
22,503047;0,006;-0,005;0,005;0,010
22,515782;0,013;-0,006;-0,001;0,015
22,529400;0,021;-0,005;-0,003;0,022
22,529692;0,026;-0,004;-0,003;0,026
22,543816;0,028;-0,002;-0,002;0,028
22,556421;0,028;-0,001;-0,001;0,028
22,556771;0,026;-0,001;0,001;0,026
22,570275;0,021;-0,004;0,001;0,021
22,584916;0,016;-0,002;-0,001;0,016
22,601628;0,004;-0,001;-0,001;0,004
22,617411;0,001;0,000;-0,001;0,001
22,630442;-0,000;0,000;-0,003;0,003
22,643749;0,004;-0,001;-0,003;0,005
22,657354;0,011;0,001;-0,007;0,013
22,669841;0,016;0,001;-0,009;0,018
22,683094;0,021;0,001;-0,010;0,023
22,683382;0,024;0,001;-0,010;0,027
22,697162;0,026;0,004;-0,010;0,028
22,710165;0,026;0,005;-0,008;0,027
22,710430;0,023;0,005;-0,007;0,025
22,723725;0,021;0,005;-0,007;0,022
22,737237;0,020;0,004;-0,005;0,021
22,751532;0,016;0,002;-0,003;0,016
22,751868;0,013;0,001;-0,002;0,014
22,764451;0,012;0,000;-0,001;0,012
22,777792;0,012;0,000;0,002;0,012
22,778057;0,012;-0,002;0,003;0,013
22,792093;0,012;-0,004;0,005;0,014
22,804625;0,012;-0,002;0,005;0,014
22,818314;0,012;-0,002;0,005;0,014
22,818552;0,011;-0,004;0,004;0,012
22,832364;0,011;-0,005;0,003;0,012
22,845609;0,011;-0,005;0,002;0,012
22,859030;0,009;0,002;0,004;0,010
22,872692;0,007;0,010;0,005;0,013
22,873119;0,009;0,015;0,005;0,018
22,885509;0,013;0,012;0,003;0,018
22,899040;0,018;0,004;-0,003;0,019
22,913156;0,022;-0,005;-0,009;0,024
22,913434;0,021;-0,010;-0,010;0,025
22,926399;0,017;-0,006;-0,008;0,020
22,939616;0,011;0,000;-0,003;0,011
22,940142;0,004;0,005;0,001;0,006
22,953153;0,001;0,006;0,001;0,006
22,967376;0,002;0,004;-0,002;0,005
22,980220;0,007;0,002;-0,007;0,010
22,980510;0,013;0,000;-0,008;0,016
22,993560;0,020;0,001;-0,007;0,021
23,006624;0,023;0,005;-0,004;0,024
23,007169;0,026;0,006;-0,003;0,027
23,019591;0,026;0,004;-0,003;0,026
23,033183;0,023;0,001;-0,004;0,024
23,045889;0,016;-0,001;-0,007;0,017
23,059520;-0,001;-0,002;-0,007;0,007
23,074079;-0,009;0,000;-0,004;0,010
23,074341;-0,013;0,001;-0,001;0,014
23,089852;-0,015;0,002;-0,001;0,015
23,105451;-0,011;0,001;-0,002;0,011
23,105768;-0,006;0,001;-0,004;0,008
23,121245;-0,000;-0,005;-0,004;0,006
23,133842;0,004;-0,009;-0,003;0,010
23,134209;0,004;-0,005;-0,007;0,009
23,147111;0,001;0,002;-0,013;0,013
23,161381;0,001;0,007;-0,016;0,018
23,161685;0,004;0,011;-0,015;0,019
23,174607;0,005;0,013;-0,012;0,018
23,187638;0,006;0,015;-0,005;0,017
23,201331;0,007;0,016;-0,002;0,018
23,201817;0,007;0,013;-0,001;0,015
23,216324;0,009;0,007;-0,001;0,011
23,231753;0,010;0,000;-0,003;0,010
23,232076;0,007;-0,002;-0,003;0,008
23,245437;0,005;-0,002;-0,004;0,007
23,258691;0,002;-0,001;-0,003;0,004
23,259041;0,002;0,000;-0,003;0,004
23,272625;0,006;-0,001;-0,004;0,008
23,284895;0,012;-0,001;-0,004;0,013
23,298918;0,022;0,000;-0,001;0,022
23,313429;0,024;0,001;-0,001;0,024
23,313735;0,024;0,002;0,001;0,025
23,328456;0,021;0,005;0,002;0,021
23,340991;0,016;0,004;0,002;0,016
23,354894;0,010;0,002;0,001;0,010
23,355191;0,006;-0,001;-0,002;0,006
23,368884;0,002;-0,004;-0,004;0,006
23,381819;0,001;-0,005;-0,005;0,007
23,382113;0,002;-0,005;-0,007;0,009
23,395394;0,004;-0,001;-0,005;0,007
23,409069;0,005;0,005;-0,003;0,008
23,421394;0,005;0,010;-0,002;0,011
23,421660;0,006;0,013;-0,002;0,015
23,434922;0,006;0,016;-0,002;0,017
23,449418;0,005;0,015;-0,001;0,015
23,449786;0,004;0,013;-0,001;0,014
23,463909;0,002;0,010;0,001;0,010
23,477711;0,001;0,007;0,002;0,008
23,478022;-0,001;0,005;0,001;0,005
23,491131;-0,004;0,005;-0,001;0,006
23,505762;-0,005;0,006;-0,001;0,008
23,520324;0,001;0,009;-0,004;0,010
23,533260;0,007;0,010;-0,004;0,013
23,547141;0,015;0,012;-0,002;0,019
23,547561;0,020;0,015;0,001;0,024
23,561845;0,022;0,018;0,003;0,029
23,577219;0,022;0,022;0,004;0,031
23,577571;0,022;0,022;0,003;0,031
23,590113;0,020;0,021;0,002;0,029
23,603668;0,018;0,020;0,002;0,027
23,604006;0,018;0,015;0,003;0,024
23,618645;0,017;0,005;0,005;0,019
23,631974;0,015;-0,005;0,005;0,016
23,632268;0,009;-0,011;0,005;0,015
23,644810;-0,000;-0,013;0,008;0,016
23,658014;-0,007;-0,012;0,010;0,018
23,671717;-0,015;-0,010;0,012;0,021
23,671987;-0,016;-0,009;0,010;0,021
23,685488;-0,013;-0,007;0,008;0,017
23,698499;-0,006;-0,007;0,004;0,010
23,698784;0,004;-0,009;0,002;0,009
23,712980;0,013;-0,010;0,001;0,017
23,726107;0,022;-0,009;-0,001;0,024
23,739931;0,023;-0,006;-0,002;0,024
23,753968;0,020;-0,006;-0,004;0,021
23,768310;0,011;-0,007;-0,004;0,014
23,781165;-0,012;-0,005;0,001;0,013
23,794479;-0,021;-0,002;0,004;0,021
23,809022;-0,032;-0,002;0,007;0,033
23,824625;-0,032;-0,007;0,004;0,033
23,824916;-0,031;-0,011;0,002;0,033
23,839261;-0,028;-0,013;0,001;0,031
23,853127;-0,028;-0,013;-0,001;0,031
23,853420;-0,028;-0,010;0,002;0,030
23,866838;-0,028;-0,005;0,002;0,029
23,882319;-0,027;-0,002;0,002;0,027
23,882575;-0,024;-0,001;0,001;0,024
23,898512;-0,021;0,000;-0,001;0,021
23,898803;-0,018;-0,001;-0,002;0,018
23,912235;-0,015;-0,001;-0,003;0,015
23,925298;-0,011;-0,001;-0,004;0,012
23,938361;-0,009;-0,002;-0,002;0,009
23,938634;-0,005;-0,005;0,002;0,007
23,951651;-0,005;-0,007;0,004;0,010
23,964901;-0,006;-0,011;0,005;0,014
23,979195;-0,015;-0,011;0,009;0,020
23,994517;-0,018;-0,010;0,009;0,023
23,994820;-0,018;-0,012;0,005;0,023
24,009787;-0,016;-0,016;0,003;0,023
24,024719;-0,010;-0,018;-0,001;0,021
24,025013;-0,004;-0,018;-0,002;0,019
24,037654;0,001;-0,015;-0,001;0,015
24,051164;0,004;-0,010;0,002;0,011
24,051587;0,005;-0,005;0,007;0,010
24,065987;0,002;0,000;0,009;0,009
24,081692;-0,001;0,002;0,009;0,010
24,081988;-0,005;0,001;0,007;0,008
24,096852;-0,010;-0,001;0,004;0,011
24,110144;-0,013;-0,005;0,002;0,014
24,110419;-0,016;-0,009;0,002;0,018
24,123880;-0,016;-0,010;0,003;0,019
24,138219;-0,015;-0,009;0,004;0,018
24,138539;-0,013;-0,006;0,007;0,016
24,152419;-0,010;-0,001;0,009;0,013
24,165453;-0,007;0,002;0,010;0,013
24,178703;-0,004;0,002;0,010;0,011
24,179067;-0,002;0,004;0,010;0,011
24,193127;-0,002;0,004;0,013;0,014
24,209862;-0,005;0,001;0,016;0,017
24,210144;-0,007;-0,004;0,019;0,021
24,226279;-0,012;-0,007;0,020;0,025
24,241281;-0,022;-0,011;0,019;0,031
24,256616;-0,026;-0,010;0,016;0,032
24,256920;-0,024;-0,009;0,013;0,029
24,269873;-0,020;-0,011;0,009;0,024
24,283386;-0,012;-0,015;0,004;0,020
24,283727;-0,005;-0,017;-0,001;0,018
24,297387;-0,000;-0,016;-0,001;0,016
24,311940;0,002;-0,011;0,005;0,013
24,312284;0,002;-0,004;0,010;0,011
24,324580;-0,001;0,001;0,012;0,012
24,338194;-0,005;0,002;0,008;0,010
24,352130;-0,009;0,000;0,002;0,009
24,352443;-0,012;-0,006;-0,007;0,015
24,365129;-0,013;-0,012;-0,012;0,022
24,378122;-0,012;-0,016;-0,013;0,024
24,378464;-0,011;-0,017;-0,010;0,023
24,392740;-0,011;-0,015;-0,007;0,020
24,405851;-0,010;-0,013;-0,004;0,017
24,419804;-0,012;-0,007;-0,003;0,015
24,433634;-0,013;-0,001;-0,004;0,014
24,448392;-0,015;0,005;-0,004;0,016
24,461597;-0,015;0,016;-0,002;0,022
24,474665;-0,012;0,018;0,001;0,022
24,488697;-0,011;0,011;0,010;0,019
24,502163;-0,018;0,006;0,018;0,026
24,502394;-0,031;0,005;0,026;0,041
24,515635;-0,046;0,001;0,032;0,057
24,529953;-0,062;0,000;0,036;0,072
24,544450;-0,071;-0,007;0,032;0,078
24,544750;-0,072;-0,017;0,025;0,078
24,557553;-0,064;-0,026;0,020;0,071
24,571324;-0,051;-0,031;0,015;0,062
24,571693;-0,035;-0,031;0,014;0,049
24,585940;-0,017;-0,024;0,012;0,032
24,600171;-0,000;-0,016;0,009;0,018
24,600477;0,013;-0,010;0,007;0,018
24,613925;0,026;-0,005;0,004;0,026
24,626799;0,032;0,002;0,001;0,032
24,641621;0,032;0,011;-0,007;0,034
24,656530;0,028;0,009;-0,010;0,031
24,656843;0,026;0,004;-0,014;0,029
24,669644;0,022;-0,002;-0,015;0,027
24,683455;0,020;-0,009;-0,019;0,029
24,683799;0,018;-0,013;-0,023;0,032
24,698032;0,017;-0,015;-0,025;0,034
24,714038;0,015;-0,012;-0,024;0,031
24,714373;0,012;-0,006;-0,019;0,023
24,726470;0,007;0,005;-0,013;0,016
24,739661;0,002;0,013;-0,010;0,017
24,753078;-0,000;0,018;-0,009;0,020
24,753483;-0,001;0,018;-0,009;0,021
24,766123;-0,001;0,013;-0,008;0,016
24,779605;-0,002;0,006;-0,005;0,009
24,779963;-0,006;0,001;-0,002;0,006
24,793395;-0,010;-0,001;0,002;0,010
24,805718;-0,015;-0,002;0,004;0,015
24,819257;-0,020;-0,004;0,005;0,021
24,819718;-0,020;-0,006;0,005;0,021
24,834030;-0,017;-0,007;0,005;0,019
24,847568;-0,012;-0,007;0,008;0,016
24,860605;-0,000;-0,007;0,009;0,012
24,874340;0,007;-0,007;0,008;0,013
24,888992;0,012;-0,009;0,007;0,016
24,902418;0,015;0,000;0,002;0,015
24,915552;0,016;0,004;0,003;0,017
24,928399;0,016;-0,002;0,004;0,017
24,941423;0,015;-0,010;0,005;0,018
24,954187;0,007;-0,015;0,009;0,019
24,954523;-0,005;-0,015;0,015;0,022
24,967072;-0,017;-0,012;0,020;0,029
24,980581;-0,031;-0,007;0,023;0,039
24,981505;-0,038;-0,004;0,021;0,044
24,993767;-0,039;-0,005;0,015;0,042
25,006959;-0,034;-0,006;0,005;0,035
25,019579;-0,022;-0,007;-0,001;0,023
25,019876;-0,010;-0,004;-0,003;0,011
25,032595;0,001;0,005;-0,001;0,005
25,045790;0,010;0,016;0,002;0,019
25,059072;0,015;0,024;0,004;0,029
25,059357;0,016;0,026;0,004;0,030
25,071863;0,012;0,022;0,002;0,025
25,085594;0,004;0,015;-0,002;0,015
25,100096;-0,007;0,007;-0,003;0,011
25,100361;-0,021;0,001;-0,003;0,021
25,112991;-0,029;-0,006;-0,003;0,030
25,126835;-0,032;-0,013;-0,005;0,035
25,141668;-0,026;-0,020;-0,009;0,034
25,155911;-0,016;-0,016;-0,009;0,024
25,156230;-0,006;-0,009;-0,009;0,014
25,169119;0,004;0,002;-0,008;0,009
25,182740;0,012;0,010;-0,004;0,016
25,183010;0,020;0,012;-0,002;0,023
25,198693;0,024;0,010;-0,001;0,026
25,213521;0,023;0,005;0,002;0,024
25,213880;0,017;0,000;0,004;0,018
25,228073;0,007;-0,004;0,007;0,011
25,241145;-0,002;-0,009;0,007;0,011
25,241459;-0,012;-0,013;0,009;0,020
25,255179;-0,020;-0,020;0,012;0,030
25,269314;-0,026;-0,021;0,015;0,036
25,269596;-0,031;-0,018;0,020;0,041
25,284861;-0,032;-0,013;0,024;0,042
25,299143;-0,032;-0,010;0,025;0,042
25,299810;-0,028;-0,010;0,025;0,039
25,313327;-0,021;-0,011;0,020;0,031
25,328274;-0,015;-0,011;0,015;0,024
25,341684;-0,004;-0,005;0,004;0,007
25,354864;-0,000;-0,001;0,001;0,001
25,355157;0,002;0,001;-0,004;0,005
25,368628;0,005;0,002;-0,008;0,010
25,381985;0,004;0,004;-0,008;0,009
25,394998;0,001;0,006;-0,005;0,008
25,395245;-0,004;0,006;-0,005;0,009
25,408601;-0,007;0,005;-0,009;0,013
25,421756;-0,010;0,002;-0,014;0,017
25,422068;-0,009;-0,001;-0,021;0,023
25,436061;-0,006;-0,002;-0,029;0,029
25,449524;-0,002;0,000;-0,032;0,032
25,463077;0,001;0,004;-0,031;0,031
25,463534;0,006;0,011;-0,025;0,028
25,477722;0,009;0,017;-0,018;0,026
25,491846;0,011;0,021;-0,013;0,027
25,492167;0,010;0,017;-0,009;0,022
25,505713;0,005;0,011;-0,008;0,014
25,519956;-0,002;0,006;-0,007;0,009
25,520210;-0,012;0,002;-0,003;0,013
25,533837;-0,020;0,002;0,001;0,020
25,548288;-0,024;0,000;0,002;0,025
25,562287;-0,017;-0,015;-0,003;0,023
25,576711;-0,009;-0,021;-0,008;0,024
25,577022;-0,000;-0,020;-0,009;0,022
25,590134;0,006;-0,013;-0,004;0,015
25,603763;0,009;-0,002;0,004;0,010
25,604050;0,011;0,009;0,010;0,017
25,617906;0,011;0,015;0,013;0,022
25,632690;0,012;0,013;0,009;0,020
25,633012;0,013;0,010;0,005;0,018
25,647592;0,012;0,005;0,003;0,014
25,660415;0,010;0,002;0,005;0,011
25,674627;0,007;0,000;0,008;0,011
25,674892;0,002;-0,001;0,012;0,012
25,689112;-0,001;0,000;0,013;0,013
25,701846;-0,006;0,001;0,014;0,015
25,702240;-0,011;0,001;0,014;0,018
25,714799;-0,016;0,002;0,010;0,019
25,729026;-0,020;0,002;0,007;0,021
25,729370;-0,021;0,000;0,005;0,021
25,741992;-0,021;0,000;0,005;0,021
25,756276;-0,018;0,001;0,005;0,019
25,769476;-0,016;0,000;0,005;0,017
25,769782;-0,012;-0,001;0,004;0,013
25,784079;-0,010;-0,001;0,003;0,010
25,797996;-0,011;0,001;0,005;0,012
25,811161;-0,017;0,006;0,009;0,020
25,825074;-0,020;0,005;0,008;0,022
25,825406;-0,021;-0,001;0,004;0,021
25,839582;-0,020;-0,007;0,001;0,021
25,852273;-0,018;-0,011;-0,001;0,021
25,852903;-0,016;-0,012;-0,002;0,020
25,866040;-0,013;-0,009;0,002;0,016
25,880838;-0,010;-0,007;0,004;0,013
25,896114;-0,006;-0,006;0,005;0,010
25,896470;-0,002;-0,005;0,007;0,009
25,909060;-0,002;-0,001;0,010;0,011
25,922592;-0,004;0,000;0,009;0,010
25,922904;-0,004;-0,002;0,007;0,008
25,937683;-0,002;-0,006;0,004;0,008
25,942799;-0,002;-0,011;0,002;0,011
25,953380;-0,002;-0,013;0,001;0,014
25,965009;-0,001;-0,011;-0,001;0,011
25,978752;-0,000;-0,006;-0,001;0,006
25,979018;0,001;0,000;0,003;0,003
25,991279;0,004;0,005;0,005;0,008
26,004641;0,006;0,007;0,007;0,012
26,019111;0,007;0,009;0,008;0,014
26,019544;0,006;0,010;0,009;0,015
26,034060;0,004;0,009;0,010;0,014
26,049873;0,001;0,006;0,010;0,012
26,050184;-0,002;0,002;0,010;0,011
26,065327;-0,006;-0,002;0,010;0,012
26,080081;-0,010;-0,009;0,009;0,016
26,093270;-0,012;-0,006;0,010;0,017
26,093576;-0,012;-0,005;0,013;0,018
26,106993;-0,011;-0,004;0,016;0,020
26,121936;-0,009;-0,005;0,019;0,021
26,122241;-0,007;-0,005;0,019;0,021
26,137386;-0,006;-0,002;0,020;0,021
26,152534;-0,005;0,001;0,020;0,021
26,152839;-0,002;0,002;0,016;0,017
26,167661;0,004;-0,001;0,012;0,012
26,181183;0,010;-0,009;0,004;0,014
26,181439;0,016;-0,016;-0,001;0,022
26,194615;0,020;-0,017;-0,005;0,027
26,209304;0,022;-0,016;-0,009;0,029
26,209612;0,021;-0,011;-0,010;0,026
26,222196;0,018;-0,002;-0,009;0,021
26,235319;0,017;0,006;-0,009;0,020
26,249662;0,018;0,012;-0,010;0,024
26,249934;0,021;0,015;-0,014;0,029
26,264822;0,024;0,011;-0,016;0,031
26,278487;0,027;0,004;-0,018;0,032
26,292198;0,022;0,005;-0,013;0,026
26,306042;0,013;0,006;-0,007;0,016
26,306469;0,001;0,009;-0,002;0,009
26,320531;-0,010;0,009;0,001;0,013
26,333279;-0,020;0,007;0,001;0,021
26,333538;-0,027;0,007;0,001;0,028
26,347009;-0,031;0,007;0,002;0,031
26,361716;-0,029;0,007;0,007;0,031
26,361974;-0,026;0,005;0,009;0,028
26,377669;-0,021;0,001;0,013;0,024
26,390345;-0,016;-0,001;0,015;0,022
26,390628;-0,015;-0,004;0,018;0,023
26,404180;-0,016;-0,002;0,019;0,025
26,417741;-0,018;-0,001;0,019;0,026
26,432250;-0,022;-0,007;0,016;0,028
26,445849;-0,020;-0,013;0,019;0,030
26,459344;-0,018;-0,017;0,023;0,034
26,473593;-0,017;-0,016;0,030;0,038
26,487766;-0,016;-0,015;0,027;0,035
26,500873;-0,006;-0,023;0,010;0,026
26,514789;-0,000;-0,023;0,004;0,024
26,515106;0,006;-0,016;0,003;0,017
26,529760;0,011;-0,007;0,004;0,014
26,545090;0,016;0,001;0,005;0,017
26,545447;0,020;0,007;0,004;0,021
26,558547;0,023;0,010;0,001;0,025
26,572649;0,024;0,009;-0,005;0,026
26,572968;0,023;0,009;-0,009;0,026
26,586368;0,020;0,007;-0,012;0,024
26,600487;0,017;0,005;-0,012;0,021
26,600831;0,013;0,002;-0,013;0,019
26,613970;0,010;0,000;-0,013;0,016
26,628234;0,009;-0,001;-0,012;0,014
26,641743;0,006;-0,001;-0,009;0,011
26,642038;0,002;0,001;-0,005;0,006
26,656721;-0,000;0,004;-0,002;0,004
26,671944;-0,001;0,004;0,002;0,004
26,672334;-0,001;0,001;0,003;0,004
26,685436;-0,002;-0,001;0,002;0,003
26,698045;-0,002;-0,004;-0,001;0,004
26,712547;-0,004;-0,011;0,001;0,012
26,725855;-0,004;-0,006;-0,004;0,008
26,726146;-0,002;0,002;-0,010;0,011
26,739214;-0,000;0,010;-0,010;0,014
26,752533;0,004;0,017;-0,005;0,018
26,765610;0,007;0,024;-0,002;0,026
26,765897;0,011;0,027;-0,002;0,029
26,778851;0,016;0,022;-0,003;0,027
26,792623;0,018;0,010;-0,007;0,022
26,792935;0,016;0,001;-0,009;0,018
26,806759;0,011;-0,005;-0,008;0,014
26,819838;0,005;-0,006;-0,005;0,010
26,833500;-0,002;-0,004;-0,001;0,004
26,833790;-0,006;-0,002;0,004;0,008
26,847911;-0,007;-0,001;0,008;0,011
26,860853;-0,005;0,000;0,010;0,011
26,861151;0,001;-0,001;0,008;0,008
26,874374;0,010;-0,005;0,005;0,012
26,888219;0,018;-0,007;0,001;0,020
26,901329;0,034;-0,009;-0,004;0,036
26,914605;0,039;-0,006;-0,005;0,040
26,929343;0,040;-0,002;-0,004;0,041
26,929677;0,038;0,001;0,002;0,038
26,941418;0,032;0,001;0,007;0,032
26,954939;0,024;0,000;0,009;0,026
26,955252;0,013;-0,002;0,009;0,016
26,969364;0,002;-0,006;0,009;0,011
26,982419;-0,006;-0,010;0,008;0,014
26,995811;-0,013;-0,012;0,007;0,019
26,996125;-0,018;-0,015;0,005;0,024
27,009944;-0,020;-0,013;0,003;0,024
27,023434;-0,020;-0,010;0,001;0,022
27,023903;-0,015;-0,005;0,001;0,015
27,040902;-0,011;0,000;-0,001;0,011
27,041270;-0,005;0,004;-0,003;0,007
27,056575;-0,000;0,007;-0,004;0,008
27,069992;0,004;0,011;-0,003;0,012
27,070297;0,006;0,013;-0,001;0,015
27,083232;0,005;0,015;0,002;0,016
27,096351;0,004;0,012;0,002;0,013
27,110340;0,002;0,005;0,001;0,005
27,110654;-0,000;-0,004;-0,002;0,004
27,123958;-0,004;-0,011;-0,004;0,012
27,137767;-0,007;-0,012;-0,004;0,015
27,151892;-0,010;-0,006;-0,002;0,012
27,165314;-0,005;-0,005;-0,004;0,008
27,165650;0,002;-0,005;-0,008;0,010
27,178950;0,013;-0,005;-0,012;0,018
27,193327;0,023;-0,004;-0,015;0,028
27,206684;0,031;0,001;-0,015;0,034
27,206945;0,035;0,007;-0,015;0,039
27,219996;0,039;0,011;-0,013;0,043
27,233563;0,038;0,012;-0,013;0,042
27,233890;0,035;0,012;-0,013;0,040
27,248142;0,029;0,011;-0,012;0,033
27,261012;0,020;0,009;-0,010;0,024
27,261577;0,011;0,007;-0,008;0,015
27,274342;0,002;0,005;-0,007;0,009
27,288220;-0,006;0,005;-0,002;0,008
27,302141;-0,011;0,004;-0,001;0,012
27,302392;-0,012;0,000;-0,002;0,012
27,317039;-0,010;-0,004;-0,004;0,011
27,330912;-0,007;-0,007;-0,005;0,012
27,331177;-0,004;-0,006;-0,010;0,013
27,345497;0,001;-0,002;-0,016;0,017
27,359866;0,007;0,002;-0,016;0,018
27,360149;0,012;0,009;-0,013;0,020
27,373491;0,016;0,017;-0,009;0,025
27,386901;0,020;0,024;-0,007;0,032
27,400621;0,024;0,015;-0,008;0,030
27,412867;0,022;0,007;-0,009;0,025
27,426630;0,015;0,004;-0,007;0,017
27,426912;0,005;0,004;-0,004;0,007
27,440703;-0,005;0,004;-0,001;0,006
27,454032;-0,012;0,002;0,001;0,012
27,454307;-0,015;0,000;-0,001;0,015
27,467005;-0,015;-0,001;-0,003;0,015
27,480755;-0,010;0,000;-0,005;0,011
27,494367;-0,002;0,001;-0,007;0,007
27,494612;0,005;0,000;-0,007;0,008
27,507944;0,012;-0,001;-0,004;0,013
27,521902;0,017;-0,002;-0,002;0,017
27,522180;0,016;-0,002;0,003;0,016
27,536532;0,011;-0,004;0,004;0,012
27,551398;0,002;-0,004;0,004;0,006
27,551791;-0,010;-0,002;0,005;0,011
27,565015;-0,021;-0,002;0,007;0,022
27,578449;-0,031;-0,002;0,007;0,031
27,592714;-0,037;-0,010;0,005;0,038
27,606133;-0,035;-0,012;0,004;0,038
27,606384;-0,032;-0,015;0,003;0,035
27,619234;-0,027;-0,013;0,002;0,030
27,632934;-0,021;-0,011;0,001;0,024
27,646152;-0,013;-0,006;-0,003;0,015
27,646413;-0,006;-0,002;-0,009;0,011
27,659926;-0,000;0,001;-0,012;0,012
27,673947;0,005;0,005;-0,012;0,014
27,674285;0,007;0,007;-0,009;0,014
27,687786;0,007;0,009;-0,007;0,013
27,700806;0,006;0,007;-0,007;0,012
27,714760;0,004;0,002;-0,008;0,009
27,715042;0,001;-0,005;-0,008;0,009
27,728905;-0,002;-0,011;-0,004;0,012
27,741453;-0,009;-0,013;0,001;0,016
27,741716;-0,016;-0,012;0,005;0,021
27,753765;-0,022;-0,012;0,010;0,027
27,768393;-0,027;-0,012;0,013;0,032
27,781238;-0,029;-0,015;0,013;0,035
27,781546;-0,028;-0,016;0,010;0,034
27,794833;-0,024;-0,016;0,007;0,030
27,809227;-0,017;-0,018;0,001;0,025
27,809548;-0,007;-0,017;-0,005;0,019
27,825022;0,002;-0,015;-0,008;0,017
27,840567;0,011;-0,009;-0,007;0,015
27,840880;0,015;0,000;-0,003;0,015
27,854892;0,015;0,009;0,001;0,017
27,868018;0,011;0,015;0,005;0,019
27,882029;-0,002;0,013;0,010;0,017
27,896467;-0,010;0,007;0,012;0,017
27,896752;-0,018;0,001;0,015;0,024
27,909295;-0,026;-0,004;0,018;0,031
27,922687;-0,033;-0,007;0,019;0,039
27,922992;-0,039;-0,009;0,019;0,044
27,937276;-0,042;-0,010;0,019;0,047
27,952893;-0,042;-0,010;0,018;0,046
27,953196;-0,040;-0,011;0,016;0,045
27,968205;-0,037;-0,012;0,013;0,041
27,972991;-0,032;-0,012;0,010;0,036
27,981145;-0,026;-0,011;0,009;0,029
27,994889;-0,021;-0,010;0,009;0,025
28,008492;-0,018;-0,010;0,012;0,024
28,021620;-0,028;-0,007;0,026;0,039
28,035675;-0,037;-0,007;0,035;0,051
28,051845;-0,048;-0,010;0,042;0,064
28,065439;-0,065;-0,024;0,043;0,082
28,078543;-0,067;-0,031;0,038;0,083
28,091209;-0,059;-0,038;0,024;0,074
28,105890;-0,044;-0,035;0,015;0,059
28,106182;-0,027;-0,029;0,010;0,041
28,120018;-0,007;-0,021;0,007;0,023
28,133269;0,011;-0,012;0,002;0,017
28,133566;0,024;-0,002;-0,001;0,025
28,146521;0,032;0,007;-0,001;0,033
28,161058;0,033;0,018;-0,003;0,038
28,173922;0,029;0,024;-0,003;0,038
28,174223;0,022;0,027;-0,004;0,035
28,187262;0,015;0,024;-0,008;0,030
28,201417;0,006;0,017;-0,009;0,020
28,201747;-0,002;0,009;-0,009;0,013
28,216020;-0,011;0,001;-0,007;0,013
28,229698;-0,021;-0,007;-0,004;0,022
28,242851;-0,035;-0,013;-0,001;0,038
28,257014;-0,040;-0,012;0,003;0,042
28,270070;-0,043;-0,012;0,007;0,045
28,270382;-0,044;-0,011;0,012;0,047
28,283695;-0,044;-0,012;0,016;0,049
28,297557;-0,044;-0,013;0,019;0,050
28,297903;-0,040;-0,016;0,018;0,047
28,310378;-0,037;-0,021;0,015;0,045
28,323753;-0,031;-0,028;0,013;0,043
28,337505;-0,026;-0,034;0,009;0,044
28,337846;-0,023;-0,034;0,007;0,042
28,351024;-0,021;-0,029;0,005;0,036
28,364613;-0,020;-0,023;0,004;0,031
28,364957;-0,017;-0,020;0,002;0,026
28,378554;-0,013;-0,016;-0,002;0,021
28,393120;-0,009;-0,013;-0,003;0,016
28,393433;-0,004;-0,011;-0,004;0,012
28,408168;-0,001;-0,007;-0,004;0,009
28,420836;-0,000;-0,005;-0,004;0,006
28,434331;-0,002;-0,002;-0,005;0,006
28,448369;-0,006;-0,004;-0,007;0,010
28,461663;-0,011;-0,005;-0,009;0,015
28,475184;-0,018;-0,004;-0,009;0,021
28,489609;-0,020;0,000;-0,007;0,021
28,503065;-0,020;0,006;-0,001;0,020
28,517115;-0,016;0,005;-0,002;0,017
28,517445;-0,013;0,004;-0,003;0,014
28,530669;-0,012;0,001;-0,002;0,012
28,544643;-0,015;0,001;0,001;0,015
28,557881;-0,017;0,002;-0,001;0,017
28,558236;-0,020;0,006;-0,002;0,021
28,571676;-0,017;0,010;0,001;0,020
28,586138;-0,015;0,005;0,005;0,016
28,586475;-0,009;0,000;0,005;0,010
28,601203;-0,005;-0,005;0,002;0,007
28,615516;-0,000;-0,010;-0,002;0,010
28,615849;0,001;-0,015;-0,002;0,015
28,627919;-0,001;-0,016;0,002;0,016
28,641110;-0,006;-0,016;0,009;0,019
28,655175;-0,022;-0,016;0,021;0,035
28,670057;-0,028;-0,018;0,020;0,039
28,670554;-0,033;-0,023;0,018;0,044
28,685214;-0,034;-0,027;0,014;0,046
28,698343;-0,033;-0,028;0,010;0,045
28,699019;-0,029;-0,028;0,004;0,041
