# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 200 Hz
# Recording started at: 2025-09-19 13:20:24.851
time;ax (m/s^2);ay (m/s^2);az (m/s^2);aT (m/s^2)
30,717060;0,9002;-1,2478;0,2468;1,56
30,735452;0,6538;-1,3910;0,1105;1,54
30,735869;0,3748;-1,5277;-0,0260;1,57
30,751593;0,1141;-1,5811;-0,2012;1,60
30,751937;-0,1584;-1,6371;-0,3624;1,68
30,768113;-0,3663;-1,6531;-0,5430;1,78
30,783328;-0,5182;-1,6485;-0,7620;1,89
30,783710;-0,6263;-1,6619;-0,9761;2,03
30,799697;-0,6410;-1,6547;-1,1759;2,13
30,815478;-0,5326;-1,5639;-1,5760;2,28
30,833616;-0,4687;-1,5134;-1,7289;2,35
30,850065;-0,5778;-1,2868;-1,8553;2,33
30,866852;-0,8993;-1,0359;-1,6381;2,14
30,867203;-1,0896;-0,9698;-1,4337;2,05
30,883347;-1,2117;-0,9127;-1,1870;1,93
30,899237;-1,2299;-0,8994;-0,9502;1,80
30,899596;-1,1855;-0,8976;-0,7083;1,65
30,915867;-1,1563;-0,9077;-0,5948;1,59
30,916225;-1,1798;-0,9824;-0,4995;1,61
30,932042;-1,0936;-0,9302;-0,4272;1,50
30,948417;-0,9976;-0,7213;-0,3618;1,28
30,965098;-0,9942;-0,6060;-0,3598;1,22
30,980796;-0,9205;-0,3532;-0,2382;1,01
30,996400;-0,8737;0,0081;0,1358;0,88
31,012746;-0,9414;0,0658;0,3319;1,00
31,013090;-1,0880;0,1069;0,5931;1,24
31,028162;-1,1154;0,1398;0,9053;1,44
31,028508;-1,0721;0,1344;1,2073;1,62
31,044082;-1,0167;0,1275;1,4235;1,75
31,060207;-0,9435;0,0896;1,4878;1,76
31,060554;-0,8392;0,0351;1,3959;1,63
31,076436;-0,7106;0,1030;1,2004;1,40
31,076774;-0,5559;0,1847;1,0200;1,18
31,093001;-0,4300;0,3736;0,8724;1,04
31,112093;-0,4288;0,5920;0,8035;1,09
31,112429;-0,5248;0,7627;0,7873;1,22
31,129165;-0,6775;0,8748;0,8462;1,39
31,129561;-0,9004;0,8446;1,0366;1,61
31,145481;-1,0502;0,6487;1,3922;1,86
31,145827;-1,1319;0,3652;1,8909;2,23
31,162875;-1,1280;0,0132;2,3393;2,60
31,179031;-1,0066;-0,6932;2,7468;3,01
31,194819;-0,7955;-1,0016;2,7820;3,06
31,195126;-0,5174;-1,1896;2,7228;3,02
31,210720;-0,2647;-1,3368;2,6030;2,94
31,211046;-0,1222;-1,4109;2,4132;2,80
31,226684;-0,1164;-1,4020;2,1767;2,59
31,242418;-0,1653;-1,4420;1,8307;2,34
31,242805;-0,2480;-1,4895;1,4127;2,07
31,258473;-0,2817;-1,4984;1,0363;1,84
31,258847;-0,2901;-1,4375;0,7053;1,63
31,274589;-0,3132;-1,4055;0,3811;1,49
31,290305;-0,3829;-1,4055;0,0108;1,46
31,290678;-0,5157;-1,4306;-0,3771;1,57
31,306346;-0,6898;-1,4832;-0,7213;1,79
31,306731;-0,8400;-1,4701;-1,0369;1,99
31,322245;-0,9352;-1,4182;-1,3485;2,17
31,338514;-0,9578;-1,3649;-1,6278;2,33
31,338962;-0,9649;-1,3188;-1,8848;2,49
31,354842;-0,9656;-1,3082;-2,0769;2,64
31,355187;-0,9883;-1,3145;-2,2231;2,77
31,370740;-0,9575;-1,3147;-2,3280;2,84
31,386776;-0,9026;-1,3395;-2,4052;2,90
31,387135;-0,8477;-1,3479;-2,4876;2,95
31,402660;-0,8177;-1,3176;-2,5840;3,01
31,418432;-0,8500;-1,1629;-2,8081;3,16
31,434271;-0,8448;-1,0469;-2,9313;3,23
31,434642;-0,7857;-0,8579;-3,0546;3,27
31,450565;-0,6896;-0,6427;-3,1497;3,29
31,450927;-0,5788;-0,4097;-3,1647;3,24
31,466455;-0,4932;-0,2011;-3,0859;3,13
31,482471;-0,4055;-0,0495;-2,8903;2,92
31,482887;-0,3186;0,0928;-2,6497;2,67
31,498608;-0,2328;0,1779;-2,3116;2,33
31,498963;-0,1267;0,2622;-1,9331;1,95
31,514304;-0,0096;0,3305;-1,4658;1,50
31,530750;0,1313;0,4242;-1,0092;1,10
31,531096;0,2379;0,4849;-0,6008;0,81
31,546629;0,3357;0,6118;-0,2636;0,75
31,546985;0,4781;0,7512;-0,0020;0,89
31,562362;0,6655;0,8926;0,1987;1,13
31,578774;0,8806;1,0541;0,3716;1,42
31,579143;1,1491;1,2489;0,5978;1,80
31,595064;1,3717;1,4194;0,8240;2,14
31,595405;1,4816;1,6232;1,1019;2,46
31,611210;1,4661;1,7512;1,4215;2,69
31,627305;1,3170;1,8231;1,8116;2,89
31,627650;1,1480;1,8396;2,2390;3,12
31,643571;0,9911;1,8297;2,7423;3,44
31,660314;0,5605;1,7154;3,5707;4,00
31,660651;0,2661;1,5527;3,9192;4,22
31,676678;0,1118;1,3926;4,2143;4,44
31,681018;0,1364;1,2962;4,3806;4,57
31,692529;0,2589;1,2329;4,4138;4,59
31,708499;0,3331;1,0780;4,2614;4,41
31,708835;0,2376;0,8178;3,9998;4,09
31,724014;0,0967;0,4625;3,7049;3,73
31,740109;0,0818;0,0636;3,4631;3,46
31,740455;0,2061;-0,2385;3,2422;3,26
31,757230;0,4500;-0,4716;3,0052;3,08
31,757644;0,7829;-0,6589;2,6627;2,85
31,775611;1,0319;-0,7653;2,2348;2,58
31,776155;1,0842;-0,8817;1,7124;2,21
31,792191;0,8826;-1,0013;1,1139;1,74
31,808045;0,5753;-1,0341;0,5387;1,30
31,808508;0,3185;-1,0045;-0,0435;1,05
31,823621;0,1524;-0,8563;-0,5050;1,01
31,838980;0,0562;-0,4074;-1,1095;1,18
31,854469;0,0213;-0,2544;-1,2786;1,30
31,854927;-0,0419;-0,2598;-1,3647;1,39
31,869959;-0,0534;-0,3752;-1,3825;1,43
31,885423;-0,0264;-0,6004;-1,2791;1,41
31,901701;0,2495;-1,1264;-0,7788;1,39
31,917245;0,4394;-1,4653;-0,4129;1,58
31,933059;0,4514;-1,5942;-0,2971;1,68
31,933487;0,4073;-1,6955;-0,2093;1,76
31,948531;0,3704;-1,7762;-0,2013;1,83
31,948925;0,2796;-1,7952;-0,2437;1,83
31,964160;0,1076;-1,8021;-0,3835;1,85
31,980268;-0,0535;-1,8066;-0,5585;1,89
31,980765;-0,2066;-1,7505;-0,8117;1,94
31,996830;-0,3406;-1,6712;-1,1149;2,04
31,997196;-0,4213;-1,6148;-1,4063;2,18
32,012899;-0,5102;-1,5602;-1,6914;2,36
32,028625;-0,5788;-1,4958;-1,9567;2,53
32,029023;-0,6510;-1,4335;-2,2270;2,73
32,044306;-0,7410;-1,4096;-2,3979;2,88
32,060760;-0,8749;-1,3374;-2,5740;3,03
32,079232;-0,9196;-1,2735;-2,5275;2,98
32,097188;-0,8764;-1,1372;-2,2623;2,68
32,113978;-0,8219;-0,9239;-1,7999;2,18
32,114305;-0,7979;-0,8141;-1,4924;1,88
32,131090;-0,7921;-0,6744;-1,1594;1,56
32,131410;-0,8467;-0,5481;-0,8008;1,29
32,147195;-0,8513;-0,4116;-0,4405;1,04
32,163302;-0,8443;-0,2845;-0,0590;0,89
32,163617;-0,7933;-0,1869;0,3488;0,89
32,179193;-0,7055;-0,1111;0,7361;1,03
32,179506;-0,6705;-0,0785;1,0945;1,29
32,195199;-0,6292;-0,0481;1,3200;1,46
32,211336;-0,5301;0,0314;1,4469;1,54
32,211656;-0,4325;0,1882;1,4848;1,56
32,227553;-0,3351;0,3809;1,4281;1,52
32,243501;-0,3145;0,6907;1,2497;1,46
32,259791;-0,3602;0,7905;1,2883;1,55
32,275653;-0,6657;0,6941;1,6225;1,89
32,292475;-0,9111;0,1951;2,2622;2,45
32,292843;-0,6996;-0,0356;2,6628;2,75
32,308850;-0,3649;-0,1869;3,0356;3,06
32,324299;0,0028;-0,3664;3,3680;3,39
32,324622;0,4101;-0,5479;3,6424;3,71
32,340322;0,6523;-0,7083;3,7926;3,91
32,340644;0,7380;-0,8845;3,8333;4,00
32,356374;0,7476;-1,0309;3,7644;3,97
32,372498;0,6742;-1,1009;3,5523;3,78
32,372822;0,5049;-1,1085;3,2113;3,43
32,388998;0,3314;-1,0425;2,7651;2,97
32,404713;0,0640;-0,8894;1,6527;1,88
32,420250;-0,0968;-0,8677;1,0529;1,37
32,436394;-0,4814;-0,8535;-0,1980;1,00
32,452734;-0,9587;-0,8246;-1,3110;1,82
32,469068;-1,1403;-0,7934;-1,7528;2,24
32,469432;-1,2838;-0,6791;-2,0962;2,55
32,484634;-1,3375;-0,5796;-2,3281;2,75
32,484988;-1,2934;-0,5559;-2,5159;2,88
32,500420;-1,1726;-0,6136;-2,6261;2,94
32,516121;-1,0102;-0,7405;-2,6532;2,93
32,516441;-0,8082;-0,8494;-2,6154;2,87
32,532673;-0,6929;-0,9388;-2,5211;2,78
32,532994;-0,6738;-0,9878;-2,4508;2,73
32,548833;-0,6678;-0,9695;-2,3372;2,62
32,564540;-0,6254;-0,8668;-2,1899;2,44
32,564880;-0,5731;-0,7341;-2,0611;2,26
32,580835;-0,4619;-0,5965;-1,9316;2,07
32,581174;-0,3711;-0,4972;-1,8445;1,95
32,597237;-0,2947;-0,3582;-1,7526;1,81
32,613540;-0,1848;-0,2777;-1,6328;1,67
32,613895;-0,0184;-0,1580;-1,5142;1,52
32,629161;0,1645;-0,0833;-1,3781;1,39
32,644410;0,4105;0,0159;-0,9485;1,03
32,660255;0,3982;0,0641;-0,6881;0,80
32,660572;0,2991;0,1294;-0,4381;0,55
32,676185;0,1970;0,2203;-0,1547;0,33
32,676516;0,1476;0,3450;0,0958;0,39
32,692777;0,1260;0,4925;0,2950;0,59
32,709151;0,1584;0,6188;0,4048;0,76
32,709497;0,2209;0,7665;0,4345;0,91
32,714185;0,3169;0,8547;0,4497;1,02
32,724721;0,3912;0,8846;0,4825;1,08
32,740613;0,4794;0,9187;0,6610;1,23
32,756070;0,5456;0,9097;0,8850;1,38
32,756405;0,6093;0,8667;1,2077;1,61
32,772446;0,7240;0,8222;1,5200;1,87
32,772799;0,7630;0,8085;1,8562;2,16
32,790869;0,7723;0,7429;2,0737;2,33
32,791277;0,6651;0,5914;2,1590;2,34
32,810368;0,5266;0,4071;2,0791;2,18
32,811038;0,4327;0,3247;1,8960;1,97
32,827296;0,3361;0,3231;1,6330;1,70
32,843337;0,1771;0,3537;1,3554;1,41
32,843689;-0,0948;0,2253;1,0708;1,10
32,859227;-0,2975;0,0619;0,8970;0,95
32,875281;-0,0239;-0,2974;1,0244;1,07
32,892383;0,3895;-0,3911;1,2517;1,37
32,908248;0,8847;-0,7689;1,6252;2,00
32,924795;0,7386;-1,1303;1,6395;2,12
32,925156;0,6068;-1,2186;1,6320;2,13
32,941087;0,4331;-1,1994;1,6119;2,06
32,957228;0,3052;-1,1202;1,5936;1,97
32,957601;0,2001;-1,0374;1,4916;1,83
32,972921;0,1249;-0,9686;1,3154;1,64
32,973311;0,0087;-1,0305;1,0786;1,49
32,988320;-0,0806;-1,1866;0,8137;1,44
33,004699;-0,1006;-1,3442;0,6014;1,48
33,005166;-0,0292;-1,4979;0,4130;1,55
33,023434;0,1412;-1,5726;0,2681;1,60
33,023702;0,3150;-1,6616;0,1387;1,70
33,042397;0,4545;-1,7483;-0,0174;1,81
33,042992;0,4178;-1,7529;-0,2046;1,81
33,061031;0,2845;-1,7436;-0,3988;1,81
33,077449;-0,0957;-1,6071;-0,7338;1,77
33,093813;-0,3188;-1,4791;-0,8373;1,73
33,109009;-0,6344;-1,2658;-0,9816;1,72
33,124798;-0,8713;-1,0200;-0,9759;1,66
33,140935;-0,9343;-0,9838;-0,9205;1,64
33,141273;-0,9519;-1,0623;-0,8385;1,65
33,156507;-0,9495;-1,1973;-0,6917;1,68
33,156873;-0,8814;-1,3464;-0,5133;1,69
33,172346;-0,8355;-1,4585;-0,3026;1,71
33,188175;-0,8414;-1,5447;-0,1116;1,76
33,188521;-0,8508;-1,5732;0,0793;1,79
33,204522;-0,8863;-1,5789;0,2371;1,83
33,204900;-0,9185;-1,5677;0,3384;1,85
33,220265;-0,9799;-1,5688;0,3881;1,89
33,235848;-1,1048;-1,5479;0,4149;1,95
33,236243;-1,2315;-1,5703;0,4229;2,04
33,251959;-1,3256;-1,6106;0,4164;2,13
33,267893;-1,3252;-1,6995;0,4684;2,21
33,284326;-1,2557;-1,8164;0,4844;2,26
33,301615;-1,0977;-2,0821;0,4339;2,39
33,317446;-0,7990;-1,9530;0,2255;2,12
33,317775;-0,8868;-1,8118;-0,0121;2,02
33,332858;-1,1993;-1,7286;-0,2646;2,12
33,349017;-1,4666;-1,5599;-0,4960;2,20
33,349344;-1,5922;-1,2748;-0,6409;2,14
33,365116;-1,5899;-1,0100;-0,7099;2,01
33,365772;-1,6893;-0,8300;-0,7519;2,03
33,381142;-1,7911;-0,7898;-0,7150;2,08
33,396714;-1,7785;-0,8801;-0,5650;2,06
33,397086;-1,6062;-1,0407;-0,3245;1,94
33,411993;-1,3746;-1,2746;-0,0444;1,88
33,428148;-1,1016;-1,4375;0,2197;1,82
33,428473;-0,8530;-1,5424;0,4647;1,82
33,444756;-0,7162;-1,5449;0,6913;1,84
33,445097;-0,5763;-1,5528;0,9476;1,91
33,461279;-0,4541;-1,4681;1,2286;1,97
33,476836;-0,3446;-1,2218;1,7983;2,20
33,493046;-0,4006;-1,1545;2,0493;2,39
33,493380;-0,4741;-1,0921;2,2209;2,52
33,510369;-0,5374;-1,0635;2,3468;2,63
33,510767;-0,5627;-1,0685;2,4030;2,69
33,528344;-0,5651;-1,0973;2,3562;2,66
33,528801;-0,5166;-1,1260;2,2305;2,55
33,543638;-0,3890;-1,1546;2,0547;2,39
33,558941;-0,2540;-1,1257;1,8335;2,17
33,559282;-0,0972;-1,0773;1,5765;1,91
33,574692;-0,0330;-1,0035;1,2643;1,61
33,590861;-0,0317;-0,9450;0,9582;1,35
33,591202;-0,1446;-0,8317;0,6381;1,06
33,607157;-0,2753;-0,6936;0,3890;0,84
33,607592;-0,3053;-0,5526;0,2580;0,68
33,622368;-0,2941;-0,4453;0,2114;0,57
33,637772;-0,2192;-0,4335;0,2683;0,55
33,638113;-0,0859;-0,5183;0,3907;0,65
33,653075;0,1150;-0,7067;0,5362;0,89
33,669346;0,4006;-1,0667;0,8659;1,43
33,685475;0,5474;-1,2000;0,9940;1,65
33,701415;0,6322;-1,3001;1,1081;1,82
33,717196;0,5173;-1,3876;1,0544;1,82
33,732728;0,3675;-1,3664;0,9930;1,73
33,733057;0,1408;-1,3793;0,8860;1,65
33,748732;-0,1198;-1,3531;0,7190;1,54
33,749068;-0,3285;-1,3336;0,5394;1,48
33,763985;-0,4853;-1,2958;0,3801;1,44
33,780498;-0,6003;-1,2911;0,2123;1,44
33,780827;-0,7217;-1,3043;0,0262;1,49
33,796329;-0,8355;-1,3161;-0,1400;1,57
33,796775;-1,0182;-1,3542;-0,3774;1,74
33,814751;-1,2602;-1,3787;-0,5908;1,96
33,830665;-1,4225;-1,3685;-0,8195;2,14
33,831088;-1,5138;-1,3645;-1,0215;2,28
33,847080;-1,5381;-1,3218;-1,1116;2,31
33,847419;-1,4774;-1,2777;-1,1193;2,25
33,862479;-1,3623;-1,2610;-1,0587;2,14
33,878302;-1,2407;-1,2728;-0,9632;2,02
33,878703;-1,1642;-1,2567;-0,8803;1,93
33,894288;-1,0919;-1,2432;-0,7045;1,80
33,909726;-0,8633;-1,2507;-0,2015;1,53
33,927642;-0,8300;-1,3110;0,0704;1,55
33,942755;-0,9598;-1,4356;0,4585;1,79
33,958621;-0,8997;-1,3030;0,7784;1,76
33,973886;-0,9427;-1,1928;0,8259;1,73
33,974249;-1,0800;-1,0802;0,7520;1,70
33,989496;-1,2646;-1,0294;0,6463;1,75
33,989807;-1,3215;-0,9858;0,5557;1,74
34,005497;-1,2127;-0,9203;0,4849;1,60
34,021175;-1,0605;-0,8663;0,4293;1,44
34,021502;-0,9060;-0,8573;0,3414;1,29
34,036782;-0,7996;-0,8543;0,2166;1,19
34,052302;-0,8346;-0,7721;-0,1631;1,15
34,068340;-0,9859;-0,7036;-0,3952;1,27
34,084388;-1,2047;-0,4227;-0,8143;1,51
34,100511;-1,0612;-0,0311;-0,9247;1,41
34,116293;-0,8145;0,1067;-0,8865;1,21
34,116648;-0,6718;0,2796;-0,8780;1,14
34,132056;-0,7099;0,4316;-0,9090;1,23
34,132431;-0,8211;0,5940;-0,8948;1,35
34,147831;-0,9753;0,7592;-0,8028;1,47
34,163257;-1,1076;0,9088;-0,5856;1,55
34,163620;-1,1658;0,9892;-0,3188;1,56
34,179155;-1,1258;0,9843;0,0081;1,50
34,195006;-0,9466;0,9207;0,3196;1,36
34,195375;-0,6333;0,8292;0,5404;1,18
34,210419;-0,2460;0,7075;0,6618;1,00
34,210838;0,1184;0,6208;0,6844;0,93
34,227989;0,4436;0,5581;0,6467;0,96
34,228350;0,6607;0,5665;0,5679;1,04
34,244419;0,7862;0,5885;0,4288;1,07
34,260255;0,8752;0,6529;0,3150;1,14
34,260641;0,9524;0,7502;0,1833;1,23
34,275822;0,9845;0,8521;0,0765;1,30
34,291806;1,0270;1,1397;-0,1354;1,54
34,308397;1,0238;1,2407;-0,2034;1,62
34,324666;0,9530;1,4610;-0,1538;1,75
34,340303;0,8872;1,4710;-0,0424;1,72
34,355765;0,9352;1,4303;-0,0208;1,71
34,356138;1,0281;1,3851;-0,0098;1,72
34,371691;1,1625;1,3124;-0,0097;1,75
34,372008;1,2983;1,1935;0,0125;1,76
34,388089;1,3674;1,0707;0,0950;1,74
34,404261;1,4189;0,9467;0,2526;1,72
34,404605;1,5035;0,8565;0,4624;1,79
34,420334;1,6320;0,8389;0,6685;1,95
34,420701;1,7146;0,8573;0,8197;2,08
34,435970;1,7741;0,8385;0,8449;2,14
34,452003;1,8506;0,7970;0,7968;2,17
34,452390;1,9574;0,7191;0,6608;2,19
34,467946;2,0933;0,6010;0,4511;2,22
34,468305;2,2339;0,5207;0,3343;2,32
34,484295;2,3014;0,3976;0,3049;2,36
34,500179;2,3046;0,3178;0,3390;2,35
34,500550;2,1389;0,2665;0,4513;2,20
34,516639;1,9047;0,1954;0,5274;1,99
34,532672;1,4180;0,1381;0,4916;1,51
34,548456;1,2102;0,1266;0,3553;1,27
34,564103;1,0043;0,3965;-0,1246;1,09
34,579935;0,7430;0,9644;-0,5737;1,35
34,596070;0,5450;1,1796;-0,7613;1,51
34,596470;0,3643;1,2864;-0,8522;1,59
34,612460;0,3235;1,3826;-0,8032;1,63
34,612850;0,3953;1,4628;-0,5597;1,62
34,629012;0,3906;1,5078;-0,3013;1,59
34,644791;0,3332;1,6111;-0,1944;1,66
34,645200;0,2188;1,7166;-0,3440;1,76
34,660678;0,1746;1,7217;-0,6698;1,86
34,661092;0,2420;1,7475;-0,9864;2,02
34,676524;0,4773;1,7368;-1,1991;2,16
34,692573;0,7285;1,6988;-1,2939;2,26
34,692959;0,8796;1,5664;-1,3426;2,24
34,708758;0,9165;1,3779;-1,3693;2,15
34,709101;0,8953;1,2530;-1,3213;2,03
34,724333;0,9376;1,1912;-1,2365;1,96
34,739888;0,9600;1,1816;-1,0617;1,86
34,740234;0,8971;1,1422;-0,8964;1,71
34,756193;0,7081;1,1344;-0,7638;1,54
34,771889;0,1324;1,1584;-0,5376;1,28
34,787733;-0,1620;1,2112;-0,4470;1,30
34,788130;-0,4386;1,2926;-0,5110;1,46
34,803331;-0,6018;1,3664;-0,7301;1,66
34,803686;-0,7080;1,4027;-1,0434;1,89
34,819402;-0,7382;1,4140;-1,3995;2,12
34,837062;-0,6910;1,3927;-1,6848;2,29
34,837587;-0,6727;1,3400;-1,8816;2,41
34,854583;-0,6128;1,2984;-1,9331;2,41
34,854989;-0,5021;1,2419;-1,8388;2,27
34,872677;-0,3754;1,1685;-1,6601;2,06
34,873075;-0,2764;1,1010;-1,5349;1,91
34,888421;-0,2100;1,0860;-1,4625;1,83
34,889033;-0,2808;1,0470;-1,4621;1,82
34,904335;-0,3913;1,0376;-1,5438;1,90
34,920518;-0,4294;1,0918;-1,6269;2,01
34,920828;-0,3304;1,1424;-1,6691;2,05
34,937361;-0,1501;1,1801;-1,6852;2,06
34,953473;0,1552;1,1455;-1,4395;1,85
34,969438;0,2543;1,0770;-1,2047;1,64
34,985727;0,5449;1,0185;-0,8973;1,46
35,001945;1,1690;1,4662;-0,7696;2,03
35,018273;1,3948;1,7839;-0,8673;2,42
35,018748;1,4299;2,0677;-1,0595;2,73
35,034341;1,2419;2,1570;-1,3010;2,81
35,034870;0,9749;2,0150;-1,3457;2,61
35,050713;0,7895;1,7788;-1,1125;2,24
35,066677;0,8379;1,4175;-0,7194;1,80
35,067057;0,9751;0,9345;-0,4226;1,42
35,082182;0,9081;0,4827;-0,2301;1,05
35,082622;0,5838;0,2580;-0,0588;0,64
35,097755;0,0580;0,1933;-0,0310;0,20
35,114304;-0,6339;0,2752;-0,1504;0,71
35,114726;-1,4437;0,3667;-0,4403;1,55
35,131244;-2,2602;0,5092;-0,8966;2,48
35,131584;-2,9342;0,6673;-1,4105;3,32
35,147300;-3,3308;0,8094;-1,8123;3,88
35,163414;-3,0152;1,7307;-1,6198;3,84
35,179896;-2,3379;2,6534;-1,2212;3,74
35,195768;-1,8424;4,0899;-0,5950;4,52
35,212287;-2,9120;3,6893;-1,0491;4,82
35,227972;-3,0085;3,0634;-1,6678;4,61
35,228323;-2,6213;2,6598;-1,9674;4,22
35,243517;-2,0298;2,8046;-1,6124;3,82
35,243873;-1,8624;3,0505;-0,9872;3,71
35,259711;-2,3884;2,8675;-0,4500;3,76
35,276158;-2,9812;2,3992;-0,0138;3,83
35,276509;-3,2090;1,7072;0,4180;3,66
35,292432;-3,0090;0,7702;0,6431;3,17
35,292796;-2,6206;-0,3207;0,7712;2,75
35,308261;-2,2607;-1,2274;0,8811;2,72
35,324526;-1,9515;-1,7866;0,8605;2,78
35,324900;-1,8607;-1,9779;0,8187;2,84
35,340248;-1,9181;-1,8981;0,8311;2,82
35,340597;-1,9041;-1,7298;0,9487;2,74
35,356284;-1,9601;-1,5924;1,3314;2,85
35,372044;-2,3056;-1,6542;2,0132;3,48
35,372435;-2,8720;-1,8794;2,7062;4,37
35,387975;-3,3716;-2,0118;3,1245;5,02
35,403803;-3,7899;-1,8410;3,2109;5,30
35,419895;-3,6167;-1,8505;3,1387;5,13
35,436316;-2,4237;-2,2063;3,8451;5,05
35,452548;-1,5522;-2,4539;4,4107;5,28
35,468287;-1,1793;-2,0331;3,9589;4,60
35,468655;-0,9735;-1,2607;3,0663;3,46
35,484639;-1,0221;-0,3291;1,9939;2,26
35,485010;-1,0543;0,3687;0,9416;1,46
35,500796;-1,1579;0,4651;0,1167;1,25
35,516759;-1,2438;0,3268;-0,1254;1,29
35,517130;-1,0442;0,0912;0,3020;1,09
35,532290;-0,7131;-0,2219;1,0823;1,31
35,532642;-0,4855;-0,5234;1,9456;2,07
35,548580;-0,1406;-0,7719;2,6487;2,76
35,564867;0,6029;-0,9085;2,9849;3,18
35,565235;1,4151;-1,1755;2,8098;3,36
35,580924;1,4887;-1,5524;2,4112;3,23
35,581289;0,6776;-1,7539;1,9888;2,74
35,596517;-0,5789;-1,7728;1,3108;2,28
35,612342;-1,3095;-1,8782;0,1609;2,30
35,612713;-0,5787;-2,0202;-1,0541;2,35
35,628136;1,1093;-2,6140;-1,9779;3,46
35,644493;1,5247;-3,4755;-2,5974;4,60
35,660976;0,9381;-3,3650;-2,4767;4,28
35,677072;-0,0197;-1,6062;-1,1254;1,96
35,692455;-3,8765;0,1972;1,7372;4,25
35,708042;-6,6521;0,8230;3,0248;7,35
35,708421;-8,9180;0,8893;3,3437;9,57
35,723491;-9,5340;-0,1097;2,3506;9,82
35,723862;-8,3117;-1,7407;0,5899;8,51
35,739379;-6,2451;-3,3542;-1,2969;7,21
35,754888;-4,3610;-5,0076;-3,0163;7,29
35,755280;-2,4777;-6,4472;-4,1519;8,06
35,771335;-0,3682;-6,9272;-4,7144;8,39
35,771730;1,1289;-6,5354;-4,8277;8,20
35,786136;2,8628;-5,3980;-4,4777;7,58
35,801868;4,3722;-1,2105;-2,2194;5,05
35,818370;2,4620;-0,4597;-1,0149;2,70
35,818810;-0,4676;-0,9136;0,2530;1,06
35,834231;-2,1528;-1,3039;1,9512;3,18
35,849622;-1,1266;-1,1527;3,4655;3,82
35,849993;2,4968;-0,4002;4,1041;4,82
35,866307;6,2626;0,0856;3,8251;7,34
35,866789;8,6442;-0,2988;2,6946;9,06
35,881953;9,6116;-0,8869;1,1927;9,73
35,898085;9,8585;-1,0838;-0,1874;9,92
35,898398;9,3516;-0,9119;-1,1151;9,46
35,913950;8,5427;-0,2512;-1,3637;8,65
35,914288;8,0539;1,0860;-0,9485;8,18
35,930385;7,5366;2,6555;-0,1751;7,99
35,947475;6,3793;3,9372;0,6138;7,52
35,947849;4,9077;4,8607;1,3052;7,03
35,963471;3,5893;5,5786;2,0588;6,95
35,964002;2,5329;5,9137;2,6661;6,96
35,981909;1,9375;5,9789;2,9999;6,96
35,982221;1,9908;5,9723;3,0565;7,00
35,997171;2,6495;5,8963;2,8077;7,05
36,013256;3,3951;5,5484;2,2578;6,89
36,013595;3,9921;5,0825;1,5151;6,64
36,029337;4,4435;4,6898;0,8307;6,51
36,044861;4,7024;3,9584;-0,1788;6,15
36,060980;4,7695;3,5994;-0,3722;5,99
36,076520;4,4112;2,9827;-0,6665;5,37
36,091859;3,8019;2,5314;-0,9615;4,67
36,107577;3,5858;2,3203;-0,9946;4,39
36,107924;3,5367;2,0979;-0,8781;4,20
36,123458;3,3323;1,7078;-0,7944;3,83
36,139593;2,9824;1,1380;-0,6582;3,26
36,139956;2,6280;0,6432;-0,3890;2,73
36,155684;2,0581;0,2905;0,0031;2,08
36,156060;1,3852;0,1934;0,4607;1,47
36,171110;0,7401;0,2973;0,9363;1,23
36,187001;0,1755;0,4751;1,3495;1,44
36,187354;-0,3063;0,5627;1,6580;1,78
36,202943;-0,6255;0,4720;1,8247;1,99
36,203288;-0,7922;0,2736;1,7405;1,93
36,218856;-0,8888;-0,0648;1,3389;1,61
36,234505;-0,7739;-0,4345;0,7858;1,19
36,234956;-0,5053;-0,7698;0,3137;0,97
36,250182;-0,2515;-1,0769;0,1073;1,11
36,267024;0,1003;-1,5622;0,3796;1,61
36,283086;0,1013;-1,7455;0,7532;1,90
36,299243;0,3262;-2,1581;1,6561;2,74
36,315005;0,3865;-2,0852;2,0419;2,94
36,330303;0,4053;-1,7195;1,9842;2,66
36,330781;0,5208;-1,2628;1,8425;2,29
36,346339;0,5901;-0,8074;1,6259;1,91
36,346942;0,5479;-0,3811;1,3338;1,49
36,361898;0,4216;-0,1139;0,9699;1,06
36,378285;0,2514;0,0564;0,7248;0,77
36,378826;-0,0355;0,0674;0,5981;0,60
36,394863;-0,4033;0,0456;0,5232;0,66
36,395206;-0,7614;0,1011;0,5482;0,94
36,410984;-1,2229;0,1358;0,6782;1,40
36,426791;-1,6203;0,0747;0,8472;1,83
36,427175;-1,8315;-0,0619;0,9414;2,06
36,442327;-1,8505;-0,1815;0,8757;2,06
36,458053;-1,4298;-0,2285;0,3099;1,48
36,474186;-1,0701;-0,1758;-0,1090;1,09
36,490063;-0,5647;-0,2593;-0,7921;1,01
36,506035;-0,3941;-0,2793;-1,1749;1,27
36,522200;-0,4517;-0,1998;-1,2255;1,32
36,522622;-0,5095;-0,0836;-1,1478;1,26
36,539240;-0,5861;-0,0014;-1,0187;1,18
36,539599;-0,6655;-0,0298;-0,8047;1,04
36,555290;-0,6116;-0,2382;-0,3667;0,75
36,571012;-0,4461;-0,5064;0,1574;0,69
